profile,layer_position,layer_index,head_index,auc,null_mean,null_q95,p_value_perm_ge
triad_odd_bal_0.45,1,7,14,0.5101582561958794,0.5224539862645566,0.5559492385786802,0.78
triad_odd_bal_0.45,0,3,11,0.5099313227829203,0.5290066288444312,0.565462526127202,0.8
triad_odd_bal_0.45,0,3,13,0.5097879964168408,0.5232052553000895,0.5588474171394446,0.7
triad_odd_bal_0.45,2,11,15,0.5095491191400419,0.526277455957002,0.5540232905344878,0.82
late_boost_bal_0.60,7,31,2,0.5094626266327706,0.5191161089862508,0.547926161738772,0.74
triad_odd_bal_0.45,1,7,12,0.5094057927739624,0.5219982084204239,0.5536530307554494,0.68
triad_odd_bal_0.45,6,27,3,0.5091788593610033,0.5259227232009556,0.5573705583756345,0.8
triad_odd_bal_0.45,5,23,3,0.5090833084502837,0.5244681994625262,0.5602257390265751,0.76
triad_odd_bal_0.45,4,19,13,0.508987757539564,0.5259235592714243,0.5588444311734846,0.86
late_boost_bal_0.60,1,7,9,0.5089664017589263,0.519069387505821,0.5498026551847865,0.64
triad_odd_bal_0.45,5,23,12,0.5089160943565243,0.5286805613616004,0.5625864437145416,0.86
late_boost_bal_0.60,0,3,5,0.5085007138003954,0.5228588660116499,0.5486212582735954,0.76
triad_odd_bal_0.45,2,11,9,0.5084622275306061,0.5248747685876383,0.5635939086294416,0.72
triad_odd_bal_0.45,3,15,9,0.5083547327560467,0.5224900567333532,0.5549737234995521,0.78
triad_odd_bal_0.45,4,19,14,0.5082591818453269,0.5330185727082711,0.5782114063899672,0.76
late_boost_bal_0.60,0,3,11,0.5081571735031186,0.5186907297559338,0.5562589225049431,0.66
constant_2.6,1,7,2,0.5062232730904891,0.5158489402877922,0.5375733526859567,0.76
late_boost_bal_0.60,0,3,1,0.5061951766942262,0.521530357510936,0.5581777859209552,0.86
triad_odd_bal_0.45,7,31,8,0.506025679307256,0.5241280382203644,0.5580901761719916,0.8
triad_odd_bal_0.45,3,15,8,0.5059779038518961,0.5246100925649446,0.5593610032845626,0.9
baseline,7,31,14,0.5059615561482571,0.5152033845304882,0.542162604616941,0.78
triad_odd_bal_0.45,1,7,7,0.5059181845326963,0.5252820543445804,0.5783565243356226,0.76
triad_odd_bal_0.45,2,11,12,0.5053448790683787,0.5238707673932518,0.5519599880561362,0.9
triad_odd_bal_0.45,7,31,3,0.5052971036130188,0.523587458942968,0.5529528217378322,0.9
edges_narrow_bal_0.55,6,27,13,0.505066888885582,0.5283808276662552,0.57901296111665,0.88
triad_odd_bal_0.45,0,3,15,0.5049029561063004,0.5240441922962078,0.5623033741415349,0.84
late_boost_bal_0.60,3,15,6,0.5048133812762904,0.5249404148439943,0.563132782142012,0.9
late_boost_bal_0.60,0,3,7,0.5047904785898052,0.5237548191069478,0.5478162288436433,0.9
baseline,1,7,11,0.504754897452405,0.511829816977835,0.5301887243631013,0.72
triad_odd_bal_0.45,3,15,3,0.5045685279187817,0.5288828904150492,0.5662221558674232,0.92
triad_odd_bal_0.45,5,23,0,0.5041624365482233,0.5272477754553597,0.5643983278590623,0.92
triad_odd_bal_0.45,3,15,5,0.5036488504031055,0.5255882950134367,0.5557921767691848,0.92
late_boost_bal_0.60,7,31,0,0.5035155623754667,0.5209486292742139,0.5425520463550375,0.94
late_boost_bal_0.60,0,3,6,0.503339975112414,0.5224018810739834,0.551397445587034,0.9
late_boost_bal_0.60,4,19,11,0.5033323408835857,0.5229660505844,0.5466218537434441,0.98
triad_odd_bal_0.45,6,27,5,0.5029083308450284,0.5273084502836668,0.5658835473275604,0.98
late_boost_bal_0.60,1,7,2,0.5026376260602037,0.5231692737558116,0.5579697531853819,0.9
late_boost_bal_0.60,5,23,9,0.5022864515340983,0.518628892502424,0.5413473650459198,0.86
late_boost_bal_0.60,7,31,13,0.5015382971089175,0.5209503088045561,0.560913130110162,0.96
triad_odd_bal_0.45,1,7,13,0.5011764705882353,0.5294179755150792,0.5700895789787995,1.0
triad_odd_bal_0.45,1,7,0,0.500997312630636,0.5285656613914602,0.5661761719916393,0.96
triad_odd_bal_0.45,1,7,6,0.5009495371752761,0.5259420722603764,0.5673341295909227,0.98
triad_odd_bal_0.45,3,15,0,0.5006509405792774,0.5289249328157658,0.5626593012839652,1.0
late_boost_bal_0.60,1,7,13,0.5004618708441166,0.5204940872897724,0.5539461328813869,1.0
triad_odd_bal_0.45,2,11,4,0.5004359510301584,0.5232234099731263,0.5550970438936996,0.98
triad_odd_bal_0.45,3,15,1,0.5004120633024784,0.5287039713347268,0.5738847417139443,1.0
late_boost_bal_0.60,0,3,2,0.5002786493522358,0.5245777889746467,0.5580926642695188,1.0
